dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1979-06-01,18.112,0.259,Addis Abeba,Ethiopia,8.84N,38.11E
1979-07-01,16.98,0.257,Addis Abeba,Ethiopia,8.84N,38.11E
1979-08-01,17.188,0.351,Addis Abeba,Ethiopia,8.84N,38.11E
1979-09-01,17.3,0.519,Addis Abeba,Ethiopia,8.84N,38.11E
1979-10-01,17.255,0.339,Addis Abeba,Ethiopia,8.84N,38.11E
1979-11-01,16.516,0.406,Addis Abeba,Ethiopia,8.84N,38.11E
1979-12-01,16.95,0.354,Addis Abeba,Ethiopia,8.84N,38.11E
1980-01-01,17.779,1.041,Addis Abeba,Ethiopia,8.84N,38.11E
1980-02-01,18.825,0.268,Addis Abeba,Ethiopia,8.84N,38.11E
1980-03-01,19.934,0.44,Addis Abeba,Ethiopia,8.84N,38.11E
1980-04-01,19.87,0.323,Addis Abeba,Ethiopia,8.84N,38.11E
1980-05-01,19.351,0.36,Addis Abeba,Ethiopia,8.84N,38.11E
1980-06-01,18.195,0.278,Addis Abeba,Ethiopia,8.84N,38.11E
1980-07-01,17.059,0.229,Addis Abeba,Ethiopia,8.84N,38.11E
1980-08-01,17.182,0.441,Addis Abeba,Ethiopia,8.84N,38.11E
1980-09-01,17.741,0.287,Addis Abeba,Ethiopia,8.84N,38.11E
1980-10-01,17.176,0.246,Addis Abeba,Ethiopia,8.84N,38.11E
1980-11-01,16.907,0.317,Addis Abeba,Ethiopia,8.84N,38.11E
1980-12-01,16.295,0.477,Addis Abeba,Ethiopia,8.84N,38.11E
1981-01-01,17.774,0.223,Addis Abeba,Ethiopia,8.84N,38.11E
1981-02-01,18.679,0.502,Addis Abeba,Ethiopia,8.84N,38.11E
1981-03-01,19.104,0.26,Addis Abeba,Ethiopia,8.84N,38.11E
1981-04-01,19.045,0.326,Addis Abeba,Ethiopia,8.84N,38.11E
1981-05-01,19.298,0.304,Addis Abeba,Ethiopia,8.84N,38.11E
1981-06-01,18.604,0.399,Addis Abeba,Ethiopia,8.84N,38.11E
1981-07-01,16.928,0.419,Addis Abeba,Ethiopia,8.84N,38.11E
1981-08-01,17.042,0.294,Addis Abeba,Ethiopia,8.84N,38.11E
1981-09-01,17.127,0.18,Addis Abeba,Ethiopia,8.84N,38.11E
1981-10-01,16.89,0.473,Addis Abeba,Ethiopia,8.84N,38.11E
1981-11-01,16.502,0.401,Addis Abeba,Ethiopia,8.84N,38.11E
1981-12-01,16.172,0.843,Addis Abeba,Ethiopia,8.84N,38.11E
1982-01-01,17.6,0.441,Addis Abeba,Ethiopia,8.84N,38.11E
1982-02-01,18.52,0.567,Addis Abeba,Ethiopia,8.84N,38.11E
1982-03-01,19.16,0.532,Addis Abeba,Ethiopia,8.84N,38.11E
1982-04-01,18.928,0.391,Addis Abeba,Ethiopia,8.84N,38.11E
1982-05-01,19.162,0.321,Addis Abeba,Ethiopia,8.84N,38.11E
1982-06-01,18.169,0.303,Addis Abeba,Ethiopia,8.84N,38.11E
1982-07-01,17.011,0.309,Addis Abeba,Ethiopia,8.84N,38.11E
1982-08-01,16.807,0.233,Addis Abeba,Ethiopia,8.84N,38.11E
1982-09-01,17.38,0.233,Addis Abeba,Ethiopia,8.84N,38.11E
1982-10-01,16.637,0.287,Addis Abeba,Ethiopia,8.84N,38.11E
1982-11-01,16.957,0.417,Addis Abeba,Ethiopia,8.84N,38.11E
1982-12-01,16.926,0.211,Addis Abeba,Ethiopia,8.84N,38.11E
1983-01-01,16.887,0.314,Addis Abeba,Ethiopia,8.84N,38.11E
1983-02-01,18.877,0.515,Addis Abeba,Ethiopia,8.84N,38.11E
1983-03-01,20.145,0.233,Addis Abeba,Ethiopia,8.84N,38.11E
1983-04-01,19.708,0.354,Addis Abeba,Ethiopia,8.84N,38.11E
1983-05-01,19.632,0.289,Addis Abeba,Ethiopia,8.84N,38.11E
1983-06-01,18.414,0.37,Addis Abeba,Ethiopia,8.84N,38.11E
1983-07-01,17.674,0.468,Addis Abeba,Ethiopia,8.84N,38.11E
1983-08-01,17.318,0.3,Addis Abeba,Ethiopia,8.84N,38.11E
1983-09-01,17.552,0.441,Addis Abeba,Ethiopia,8.84N,38.11E
1983-10-01,16.919,0.187,Addis Abeba,Ethiopia,8.84N,38.11E
1983-11-01,16.723,0.258,Addis Abeba,Ethiopia,8.84N,38.11E
1983-12-01,16.083,0.464,Addis Abeba,Ethiopia,8.84N,38.11E
1984-01-01,16.563,0.454,Addis Abeba,Ethiopia,8.84N,38.11E
1984-02-01,17.574,1.141,Addis Abeba,Ethiopia,8.84N,38.11E
1984-03-01,19.725,0.386,Addis Abeba,Ethiopia,8.84N,38.11E
1984-04-01,20.491,0.384,Addis Abeba,Ethiopia,8.84N,38.11E
1984-05-01,19.166,0.466,Addis Abeba,Ethiopia,8.84N,38.11E
1984-06-01,17.62,0.458,Addis Abeba,Ethiopia,8.84N,38.11E
1984-07-01,16.809,0.375,Addis Abeba,Ethiopia,8.84N,38.11E
1984-08-01,17.143,0.391,Addis Abeba,Ethiopia,8.84N,38.11E
1984-09-01,17.035,0.422,Addis Abeba,Ethiopia,8.84N,38.11E
1984-10-01,16.868,0.456,Addis Abeba,Ethiopia,8.84N,38.11E
1984-11-01,17.22,0.452,Addis Abeba,Ethiopia,8.84N,38.11E
1984-12-01,16.474,0.435,Addis Abeba,Ethiopia,8.84N,38.11E
1985-01-01,17.228,0.432,Addis Abeba,Ethiopia,8.84N,38.11E
1985-02-01,17.928,0.392,Addis Abeba,Ethiopia,8.84N,38.11E
1985-03-01,19.667,0.307,Addis Abeba,Ethiopia,8.84N,38.11E
1985-04-01,18.698,0.482,Addis Abeba,Ethiopia,8.84N,38.11E
1985-05-01,18.317,0.437,Addis Abeba,Ethiopia,8.84N,38.11E
1985-06-01,17.681,0.276,Addis Abeba,Ethiopia,8.84N,38.11E
1985-07-01,16.517,0.171,Addis Abeba,Ethiopia,8.84N,38.11E
1985-08-01,16.563,0.163,Addis Abeba,Ethiopia,8.84N,38.11E
1985-09-01,17.07,0.355,Addis Abeba,Ethiopia,8.84N,38.11E
1985-10-01,16.759,0.505,Addis Abeba,Ethiopia,8.84N,38.11E
1985-11-01,16.611,0.511,Addis Abeba,Ethiopia,8.84N,38.11E
1985-12-01,16.856,0.655,Addis Abeba,Ethiopia,8.84N,38.11E
1986-01-01,17.005,0.851,Addis Abeba,Ethiopia,8.84N,38.11E
1986-02-01,18.891,0.518,Addis Abeba,Ethiopia,8.84N,38.11E
1986-03-01,18.993,0.584,Addis Abeba,Ethiopia,8.84N,38.11E
1986-04-01,18.819,0.324,Addis Abeba,Ethiopia,8.84N,38.11E
1986-05-01,19.608,0.632,Addis Abeba,Ethiopia,8.84N,38.11E
1986-06-01,17.339,0.226,Addis Abeba,Ethiopia,8.84N,38.11E
1986-07-01,16.671,0.218,Addis Abeba,Ethiopia,8.84N,38.11E
1986-08-01,16.785,0.663,Addis Abeba,Ethiopia,8.84N,38.11E
1986-09-01,16.929,0.82,Addis Abeba,Ethiopia,8.84N,38.11E
1986-10-01,17.082,0.335,Addis Abeba,Ethiopia,8.84N,38.11E
1986-11-01,17.204,0.93,Addis Abeba,Ethiopia,8.84N,38.11E
1986-12-01,16.849,0.431,Addis Abeba,Ethiopia,8.84N,38.11E
1987-01-01,17.396,0.581,Addis Abeba,Ethiopia,8.84N,38.11E
1987-02-01,18.768,0.334,Addis Abeba,Ethiopia,8.84N,38.11E
1987-03-01,19.03,0.621,Addis Abeba,Ethiopia,8.84N,38.11E
1987-04-01,19.226,0.303,Addis Abeba,Ethiopia,8.84N,38.11E
1987-05-01,18.971,0.207,Addis Abeba,Ethiopia,8.84N,38.11E
1987-06-01,17.836,0.164,Addis Abeba,Ethiopia,8.84N,38.11E
1987-07-01,17.779,0.424,Addis Abeba,Ethiopia,8.84N,38.11E
1987-08-01,17.447,0.34,Addis Abeba,Ethiopia,8.84N,38.11E
1987-09-01,17.955,0.573,Addis Abeba,Ethiopia,8.84N,38.11E
1987-10-01,17.892,0.806,Addis Abeba,Ethiopia,8.84N,38.11E
1987-11-01,17.343,0.666,Addis Abeba,Ethiopia,8.84N,38.11E
1987-12-01,17.822,0.583,Addis Abeba,Ethiopia,8.84N,38.11E
1988-01-01,18.202,0.147,Addis Abeba,Ethiopia,8.84N,38.11E
1988-02-01,19.583,0.324,Addis Abeba,Ethiopia,8.84N,38.11E
1988-03-01,20.432,0.635,Addis Abeba,Ethiopia,8.84N,38.11E
1988-04-01,20.138,0.38,Addis Abeba,Ethiopia,8.84N,38.11E
1988-05-01,19.867,0.468,Addis Abeba,Ethiopia,8.84N,38.11E
1988-06-01,18.075,0.323,Addis Abeba,Ethiopia,8.84N,38.11E
1988-07-01,16.693,0.479,Addis Abeba,Ethiopia,8.84N,38.11E
1988-08-01,17.046,0.484,Addis Abeba,Ethiopia,8.84N,38.11E
1988-09-01,17.247,0.232,Addis Abeba,Ethiopia,8.84N,38.11E
1988-10-01,17.191,0.347,Addis Abeba,Ethiopia,8.84N,38.11E
1988-11-01,15.857,1.012,Addis Abeba,Ethiopia,8.84N,38.11E
1988-12-01,15.655,0.615,Addis Abeba,Ethiopia,8.84N,38.11E
1989-01-01,16.421,0.348,Addis Abeba,Ethiopia,8.84N,38.11E
1989-02-01,17.594,0.463,Addis Abeba,Ethiopia,8.84N,38.11E
1989-03-01,18.847,0.611,Addis Abeba,Ethiopia,8.84N,38.11E
1989-04-01,18.047,0.342,Addis Abeba,Ethiopia,8.84N,38.11E
1989-05-01,18.118,0.285,Addis Abeba,Ethiopia,8.84N,38.11E
1989-06-01,17.343,0.369,Addis Abeba,Ethiopia,8.84N,38.11E
1989-07-01,16.728,0.358,Addis Abeba,Ethiopia,8.84N,38.11E
1989-08-01,17.107,0.668,Addis Abeba,Ethiopia,8.84N,38.11E
1989-09-01,16.96,0.503,Addis Abeba,Ethiopia,8.84N,38.11E
1989-10-01,17.181,0.595,Addis Abeba,Ethiopia,8.84N,38.11E
1989-11-01,16.617,0.203,Addis Abeba,Ethiopia,8.84N,38.11E
1989-12-01,17.056,0.674,Addis Abeba,Ethiopia,8.84N,38.11E
1990-01-01,17.494,1.021,Addis Abeba,Ethiopia,8.84N,38.11E
1990-02-01,18.422,0.395,Addis Abeba,Ethiopia,8.84N,38.11E
1990-03-01,18.944,0.285,Addis Abeba,Ethiopia,8.84N,38.11E
1990-04-01,18.938,0.28,Addis Abeba,Ethiopia,8.84N,38.11E
1990-05-01,19.476,0.651,Addis Abeba,Ethiopia,8.84N,38.11E
1990-06-01,18.016,0.517,Addis Abeba,Ethiopia,8.84N,38.11E
1990-07-01,17.045,0.358,Addis Abeba,Ethiopia,8.84N,38.11E
1990-08-01,17.275,0.455,Addis Abeba,Ethiopia,8.84N,38.11E
1990-09-01,17.501,0.459,Addis Abeba,Ethiopia,8.84N,38.11E
1990-10-01,17.237,0.499,Addis Abeba,Ethiopia,8.84N,38.11E
1990-11-01,17.303,0.215,Addis Abeba,Ethiopia,8.84N,38.11E
1990-12-01,16.579,0.753,Addis Abeba,Ethiopia,8.84N,38.11E
1991-01-01,18.398,0.512,Addis Abeba,Ethiopia,8.84N,38.11E
1991-02-01,18.842,0.33,Addis Abeba,Ethiopia,8.84N,38.11E
1991-03-01,19.631,0.588,Addis Abeba,Ethiopia,8.84N,38.11E
1991-04-01,19.316,1.332,Addis Abeba,Ethiopia,8.84N,38.11E
1991-05-01,19.46,1.368,Addis Abeba,Ethiopia,8.84N,38.11E
1991-06-01,18.021,0.893,Addis Abeba,Ethiopia,8.84N,38.11E
1991-07-01,16.673,0.563,Addis Abeba,Ethiopia,8.84N,38.11E
1991-08-01,16.847,0.772,Addis Abeba,Ethiopia,8.84N,38.11E
1991-09-01,17.428,1.049,Addis Abeba,Ethiopia,8.84N,38.11E
1991-10-01,16.879,0.613,Addis Abeba,Ethiopia,8.84N,38.11E
1991-11-01,16.751,0.681,Addis Abeba,Ethiopia,8.84N,38.11E
1991-12-01,16.85,0.698,Addis Abeba,Ethiopia,8.84N,38.11E
1992-01-01,17.19,0.658,Addis Abeba,Ethiopia,8.84N,38.11E
1992-02-01,17.911,1.032,Addis Abeba,Ethiopia,8.84N,38.11E
1992-03-01,20.047,0.689,Addis Abeba,Ethiopia,8.84N,38.11E
1992-04-01,20.044,0.482,Addis Abeba,Ethiopia,8.84N,38.11E
1992-05-01,19.817,0.249,Addis Abeba,Ethiopia,8.84N,38.11E
1992-06-01,18.018,0.51,Addis Abeba,Ethiopia,8.84N,38.11E
1992-07-01,16.856,0.903,Addis Abeba,Ethiopia,8.84N,38.11E
1992-08-01,16.523,0.619,Addis Abeba,Ethiopia,8.84N,38.11E
1992-09-01,16.659,0.659,Addis Abeba,Ethiopia,8.84N,38.11E
1992-10-01,16.794,0.386,Addis Abeba,Ethiopia,8.84N,38.11E
1992-11-01,16.544,0.641,Addis Abeba,Ethiopia,8.84N,38.11E
1992-12-01,16.103,1.406,Addis Abeba,Ethiopia,8.84N,38.11E
1993-01-01,17.309,0.933,Addis Abeba,Ethiopia,8.84N,38.11E
1993-02-01,17.651,0.883,Addis Abeba,Ethiopia,8.84N,38.11E
1993-03-01,19.413,0.314,Addis Abeba,Ethiopia,8.84N,38.11E
1993-04-01,18.976,0.565,Addis Abeba,Ethiopia,8.84N,38.11E
1993-05-01,18.626,0.414,Addis Abeba,Ethiopia,8.84N,38.11E
1993-06-01,17.117,1.011,Addis Abeba,Ethiopia,8.84N,38.11E
1993-07-01,16.165,1.055,Addis Abeba,Ethiopia,8.84N,38.11E
1993-08-01,16.66,0.708,Addis Abeba,Ethiopia,8.84N,38.11E
1993-09-01,16.859,0.662,Addis Abeba,Ethiopia,8.84N,38.11E
1993-10-01,16.881,0.738,Addis Abeba,Ethiopia,8.84N,38.11E
1993-11-01,17.079,0.549,Addis Abeba,Ethiopia,8.84N,38.11E
1993-12-01,16.229,2.265,Addis Abeba,Ethiopia,8.84N,38.11E
1994-01-01,17.582,0.742,Addis Abeba,Ethiopia,8.84N,38.11E
1994-02-01,18.771,1.198,Addis Abeba,Ethiopia,8.84N,38.11E
1994-03-01,19.727,1.059,Addis Abeba,Ethiopia,8.84N,38.11E
1994-04-01,19.819,0.378,Addis Abeba,Ethiopia,8.84N,38.11E
1994-05-01,19.033,0.549,Addis Abeba,Ethiopia,8.84N,38.11E
1994-06-01,17.986,1.232,Addis Abeba,Ethiopia,8.84N,38.11E
1994-07-01,16.027,1.002,Addis Abeba,Ethiopia,8.84N,38.11E
1994-08-01,16.568,0.867,Addis Abeba,Ethiopia,8.84N,38.11E
1994-09-01,16.857,0.277,Addis Abeba,Ethiopia,8.84N,38.11E
1994-10-01,16.68,0.971,Addis Abeba,Ethiopia,8.84N,38.11E
1994-11-01,16.797,1.14,Addis Abeba,Ethiopia,8.84N,38.11E
1994-12-01,16.529,0.688,Addis Abeba,Ethiopia,8.84N,38.11E
1995-01-01,16.869,0.882,Addis Abeba,Ethiopia,8.84N,38.11E
1995-02-01,18.96,0.638,Addis Abeba,Ethiopia,8.84N,38.11E
1995-03-01,19.32,1.013,Addis Abeba,Ethiopia,8.84N,38.11E
1995-04-01,19.393,0.534,Addis Abeba,Ethiopia,8.84N,38.11E
1995-05-01,19.407,0.765,Addis Abeba,Ethiopia,8.84N,38.11E
1995-06-01,18.17,0.68,Addis Abeba,Ethiopia,8.84N,38.11E
1995-07-01,16.392,0.574,Addis Abeba,Ethiopia,8.84N,38.11E
1995-08-01,17.19,0.738,Addis Abeba,Ethiopia,8.84N,38.11E
1995-09-01,17.183,1.029,Addis Abeba,Ethiopia,8.84N,38.11E
1995-10-01,17.549,0.526,Addis Abeba,Ethiopia,8.84N,38.11E
1995-11-01,17.507,0.48,Addis Abeba,Ethiopia,8.84N,38.11E
1995-12-01,18.033,0.63,Addis Abeba,Ethiopia,8.84N,38.11E
1996-01-01,18.43,1.384,Addis Abeba,Ethiopia,8.84N,38.11E
1996-02-01,19.621,0.683,Addis Abeba,Ethiopia,8.84N,38.11E
1996-03-01,19.645,0.656,Addis Abeba,Ethiopia,8.84N,38.11E
1996-04-01,19.456,0.427,Addis Abeba,Ethiopia,8.84N,38.11E
1996-05-01,18.856,1.204,Addis Abeba,Ethiopia,8.84N,38.11E
1996-06-01,17.236,0.907,Addis Abeba,Ethiopia,8.84N,38.11E
1996-07-01,16.541,0.604,Addis Abeba,Ethiopia,8.84N,38.11E
1996-08-01,16.662,0.767,Addis Abeba,Ethiopia,8.84N,38.11E
1996-09-01,17.218,0.542,Addis Abeba,Ethiopia,8.84N,38.11E
1996-10-01,16.995,0.502,Addis Abeba,Ethiopia,8.84N,38.11E
1996-11-01,17.102,0.207,Addis Abeba,Ethiopia,8.84N,38.11E
1996-12-01,17.047,0.76,Addis Abeba,Ethiopia,8.84N,38.11E
1997-01-01,17.804,0.469,Addis Abeba,Ethiopia,8.84N,38.11E
1997-02-01,18.813,1.847,Addis Abeba,Ethiopia,8.84N,38.11E
1997-03-01,20.005,0.947,Addis Abeba,Ethiopia,8.84N,38.11E
1997-04-01,19.101,0.723,Addis Abeba,Ethiopia,8.84N,38.11E
1997-05-01,19.16,0.966,Addis Abeba,Ethiopia,8.84N,38.11E
1997-06-01,17.862,0.692,Addis Abeba,Ethiopia,8.84N,38.11E
1997-07-01,16.831,0.342,Addis Abeba,Ethiopia,8.84N,38.11E
1997-08-01,17.227,0.447,Addis Abeba,Ethiopia,8.84N,38.11E
1997-09-01,17.912,0.634,Addis Abeba,Ethiopia,8.84N,38.11E
1997-10-01,17.219,0.34,Addis Abeba,Ethiopia,8.84N,38.11E
1997-11-01,16.941,0.846,Addis Abeba,Ethiopia,8.84N,38.11E
1997-12-01,17.02,1.128,Addis Abeba,Ethiopia,8.84N,38.11E
1998-01-01,18.433,0.549,Addis Abeba,Ethiopia,8.84N,38.11E
1998-02-01,19.196,0.999,Addis Abeba,Ethiopia,8.84N,38.11E
1998-03-01,19.538,1.166,Addis Abeba,Ethiopia,8.84N,38.11E
1998-04-01,21.156,0.573,Addis Abeba,Ethiopia,8.84N,38.11E
1998-05-01,19.964,0.873,Addis Abeba,Ethiopia,8.84N,38.11E
1998-06-01,18.914,1.473,Addis Abeba,Ethiopia,8.84N,38.11E
1998-07-01,17.113,0.959,Addis Abeba,Ethiopia,8.84N,38.11E
1998-08-01,17.046,0.9,Addis Abeba,Ethiopia,8.84N,38.11E
1998-09-01,17.296,0.6,Addis Abeba,Ethiopia,8.84N,38.11E
1998-10-01,17.054,0.453,Addis Abeba,Ethiopia,8.84N,38.11E
1998-11-01,16.671,1.05,Addis Abeba,Ethiopia,8.84N,38.11E
1998-12-01,16.552,0.829,Addis Abeba,Ethiopia,8.84N,38.11E
1999-01-01,18.105,0.517,Addis Abeba,Ethiopia,8.84N,38.11E
1999-02-01,20.043,0.88,Addis Abeba,Ethiopia,8.84N,38.11E
1999-03-01,19.78,0.78,Addis Abeba,Ethiopia,8.84N,38.11E
1999-04-01,20.504,0.649,Addis Abeba,Ethiopia,8.84N,38.11E
1999-05-01,19.61,0.956,Addis Abeba,Ethiopia,8.84N,38.11E
1999-06-01,18.359,0.315,Addis Abeba,Ethiopia,8.84N,38.11E
1999-07-01,15.956,1.316,Addis Abeba,Ethiopia,8.84N,38.11E
1999-08-01,15.768,0.457,Addis Abeba,Ethiopia,8.84N,38.11E
1999-09-01,16.885,0.651,Addis Abeba,Ethiopia,8.84N,38.11E
1999-10-01,16.299,0.789,Addis Abeba,Ethiopia,8.84N,38.11E
1999-11-01,16.393,0.427,Addis Abeba,Ethiopia,8.84N,38.11E
1999-12-01,16.587,0.275,Addis Abeba,Ethiopia,8.84N,38.11E
2000-01-01,17.391,0.579,Addis Abeba,Ethiopia,8.84N,38.11E
2000-02-01,19.183,0.841,Addis Abeba,Ethiopia,8.84N,38.11E
2000-03-01,20.23,0.501,Addis Abeba,Ethiopia,8.84N,38.11E
2000-04-01,20.398,0.362,Addis Abeba,Ethiopia,8.84N,38.11E
2000-05-01,19.977,0.838,Addis Abeba,Ethiopia,8.84N,38.11E
2000-06-01,18.254,1.096,Addis Abeba,Ethiopia,8.84N,38.11E
2000-07-01,17.109,0.463,Addis Abeba,Ethiopia,8.84N,38.11E
2000-08-01,16.944,0.471,Addis Abeba,Ethiopia,8.84N,38.11E
2000-09-01,17.542,0.243,Addis Abeba,Ethiopia,8.84N,38.11E
2000-10-01,17.113,0.456,Addis Abeba,Ethiopia,8.84N,38.11E
2000-11-01,17.741,1.812,Addis Abeba,Ethiopia,8.84N,38.11E
2000-12-01,17.013,0.335,Addis Abeba,Ethiopia,8.84N,38.11E
2001-01-01,17.454,0.84,Addis Abeba,Ethiopia,8.84N,38.11E
2001-02-01,18.864,0.58,Addis Abeba,Ethiopia,8.84N,38.11E
2001-03-01,20.043,0.481,Addis Abeba,Ethiopia,8.84N,38.11E
2001-04-01,20.233,0.304,Addis Abeba,Ethiopia,8.84N,38.11E
2001-05-01,19.908,0.457,Addis Abeba,Ethiopia,8.84N,38.11E
2001-06-01,17.978,0.892,Addis Abeba,Ethiopia,8.84N,38.11E
2001-07-01,17.011,0.269,Addis Abeba,Ethiopia,8.84N,38.11E
2001-08-01,17.152,1.052,Addis Abeba,Ethiopia,8.84N,38.11E
2001-09-01,17.867,0.423,Addis Abeba,Ethiopia,8.84N,38.11E
2001-10-01,18.047,0.368,Addis Abeba,Ethiopia,8.84N,38.11E
2001-11-01,17.306,0.722,Addis Abeba,Ethiopia,8.84N,38.11E
2001-12-01,17.694,0.285,Addis Abeba,Ethiopia,8.84N,38.11E
2002-01-01,17.901,0.822,Addis Abeba,Ethiopia,8.84N,38.11E
2002-02-01,19.471,0.243,Addis Abeba,Ethiopia,8.84N,38.11E
2002-03-01,20.193,0.511,Addis Abeba,Ethiopia,8.84N,38.11E
2002-04-01,20.097,0.846,Addis Abeba,Ethiopia,8.84N,38.11E
2002-05-01,20.234,0.664,Addis Abeba,Ethiopia,8.84N,38.11E
2002-06-01,18.084,0.378,Addis Abeba,Ethiopia,8.84N,38.11E
2002-07-01,17.518,0.867,Addis Abeba,Ethiopia,8.84N,38.11E
2002-08-01,17.171,0.583,Addis Abeba,Ethiopia,8.84N,38.11E
2002-09-01,17.405,0.931,Addis Abeba,Ethiopia,8.84N,38.11E
2002-10-01,17.324,0.814,Addis Abeba,Ethiopia,8.84N,38.11E
2002-11-01,17.964,0.507,Addis Abeba,Ethiopia,8.84N,38.11E
2002-12-01,18.275,0.677,Addis Abeba,Ethiopia,8.84N,38.11E
2003-01-01,18.201,1.461,Addis Abeba,Ethiopia,8.84N,38.11E
2003-02-01,19.21,0.726,Addis Abeba,Ethiopia,8.84N,38.11E
2003-03-01,20.453,0.38,Addis Abeba,Ethiopia,8.84N,38.11E
2003-04-01,20.27,1.065,Addis Abeba,Ethiopia,8.84N,38.11E
2003-05-01,20.409,0.48,Addis Abeba,Ethiopia,8.84N,38.11E
2003-06-01,18.428,0.518,Addis Abeba,Ethiopia,8.84N,38.11E
2003-07-01,16.861,0.271,Addis Abeba,Ethiopia,8.84N,38.11E
2003-08-01,17.15,0.438,Addis Abeba,Ethiopia,8.84N,38.11E
2003-09-01,17.298,0.84,Addis Abeba,Ethiopia,8.84N,38.11E
2003-10-01,17.137,0.351,Addis Abeba,Ethiopia,8.84N,38.11E
2003-11-01,17.431,0.775,Addis Abeba,Ethiopia,8.84N,38.11E
2003-12-01,17.003,0.431,Addis Abeba,Ethiopia,8.84N,38.11E
2004-01-01,18.983,0.677,Addis Abeba,Ethiopia,8.84N,38.11E
2004-02-01,18.986,0.456,Addis Abeba,Ethiopia,8.84N,38.11E
2004-03-01,19.813,0.471,Addis Abeba,Ethiopia,8.84N,38.11E
2004-04-01,19.634,0.64,Addis Abeba,Ethiopia,8.84N,38.11E
2004-05-01,20.015,0.692,Addis Abeba,Ethiopia,8.84N,38.11E
2004-06-01,18.148,0.726,Addis Abeba,Ethiopia,8.84N,38.11E
2004-07-01,17.109,0.32,Addis Abeba,Ethiopia,8.84N,38.11E
2004-08-01,17.317,0.479,Addis Abeba,Ethiopia,8.84N,38.11E
2004-09-01,17.468,0.24,Addis Abeba,Ethiopia,8.84N,38.11E
2004-10-01,16.956,0.507,Addis Abeba,Ethiopia,8.84N,38.11E
2004-11-01,17.235,0.457,Addis Abeba,Ethiopia,8.84N,38.11E
2004-12-01,17.849,0.439,Addis Abeba,Ethiopia,8.84N,38.11E
2005-01-01,17.94,0.337,Addis Abeba,Ethiopia,8.84N,38.11E
2005-02-01,19.785,0.469,Addis Abeba,Ethiopia,8.84N,38.11E
2005-03-01,20.685,0.282,Addis Abeba,Ethiopia,8.84N,38.11E
2005-04-01,20.464,0.426,Addis Abeba,Ethiopia,8.84N,38.11E
2005-05-01,19.366,1.025,Addis Abeba,Ethiopia,8.84N,38.11E
2005-06-01,17.923,0.425,Addis Abeba,Ethiopia,8.84N,38.11E
2005-07-01,16.991,0.463,Addis Abeba,Ethiopia,8.84N,38.11E
2005-08-01,17.563,0.765,Addis Abeba,Ethiopia,8.84N,38.11E
2005-09-01,17.797,0.207,Addis Abeba,Ethiopia,8.84N,38.11E
2005-10-01,17.419,0.601,Addis Abeba,Ethiopia,8.84N,38.11E
2005-11-01,16.955,0.796,Addis Abeba,Ethiopia,8.84N,38.11E
2005-12-01,16.866,0.989,Addis Abeba,Ethiopia,8.84N,38.11E
2006-01-01,18.526,0.477,Addis Abeba,Ethiopia,8.84N,38.11E
2006-02-01,20.512,0.545,Addis Abeba,Ethiopia,8.84N,38.11E
2006-03-01,20.482,0.526,Addis Abeba,Ethiopia,8.84N,38.11E
2006-04-01,19.595,0.404,Addis Abeba,Ethiopia,8.84N,38.11E
2006-05-01,19.648,0.485,Addis Abeba,Ethiopia,8.84N,38.11E
2006-06-01,18.222,0.5,Addis Abeba,Ethiopia,8.84N,38.11E
2006-07-01,16.926,0.283,Addis Abeba,Ethiopia,8.84N,38.11E
2006-08-01,16.963,0.324,Addis Abeba,Ethiopia,8.84N,38.11E
2006-09-01,17.374,0.413,Addis Abeba,Ethiopia,8.84N,38.11E
2006-10-01,17.799,0.338,Addis Abeba,Ethiopia,8.84N,38.11E
2006-11-01,17.793,0.336,Addis Abeba,Ethiopia,8.84N,38.11E
2006-12-01,17.285,0.938,Addis Abeba,Ethiopia,8.84N,38.11E
2007-01-01,18.484,0.347,Addis Abeba,Ethiopia,8.84N,38.11E
2007-02-01,18.959,0.52,Addis Abeba,Ethiopia,8.84N,38.11E
2007-03-01,20.045,0.648,Addis Abeba,Ethiopia,8.84N,38.11E
2007-04-01,19.619,0.422,Addis Abeba,Ethiopia,8.84N,38.11E
2007-05-01,19.805,0.259,Addis Abeba,Ethiopia,8.84N,38.11E
2007-06-01,17.998,0.335,Addis Abeba,Ethiopia,8.84N,38.11E
2007-07-01,17.002,0.37,Addis Abeba,Ethiopia,8.84N,38.11E
2007-08-01,16.905,0.382,Addis Abeba,Ethiopia,8.84N,38.11E
2007-09-01,17.192,0.543,Addis Abeba,Ethiopia,8.84N,38.11E
2007-10-01,17.108,0.9,Addis Abeba,Ethiopia,8.84N,38.11E
2007-11-01,17.502,0.657,Addis Abeba,Ethiopia,8.84N,38.11E
2007-12-01,17.092,0.343,Addis Abeba,Ethiopia,8.84N,38.11E
2008-01-01,18.773,0.247,Addis Abeba,Ethiopia,8.84N,38.11E
2008-02-01,19.493,0.538,Addis Abeba,Ethiopia,8.84N,38.11E
2008-03-01,19.735,1.452,Addis Abeba,Ethiopia,8.84N,38.11E
2008-04-01,19.704,0.888,Addis Abeba,Ethiopia,8.84N,38.11E
2008-05-01,19.459,0.647,Addis Abeba,Ethiopia,8.84N,38.11E
2008-06-01,17.899,0.412,Addis Abeba,Ethiopia,8.84N,38.11E
